soc_code,occ_title,emp_2024,emp_2034,pct_chg_2024_2034,openings_2024_2034,median_wage_2024,education_2024,emp_2021,emp_2031,pct_chg_2021_2031,openings_2021_2031,bls_merge,revision_pp,aioe_felten,gpts_dv_rating_alpha,gpts_dv_rating_beta,gpts_dv_rating_gamma,gpts_human_rating_alpha,gpts_human_rating_beta,gpts_human_rating_gamma,aei_observed_exposure,n_onet_tasks,mean_task_importance,aei_claude_usage_share,gpts_task_alpha_mean,gpts_task_beta_mean,gpts_task_gamma_mean
15-1251,Computer programmers,121.2,113.9,-6.0,5.5,98670.0,Bachelor's degree,174.4,156.6,-10.2,9.6,both_vintages,4.199999999999999,,0.9,0.95,1.0,0.4333333333333333,0.6833333333333333,0.9333333333333332,0.7451,17.0,3.621176470588235,7.506501402988385,0.8823529411764706,0.9411764705882353,1.0
15-1252,Software developers,1693.8,1961.4,15.8,115.2,133080.0,Bachelor's degree,1425.9,1796.5,26.0,143.4,both_vintages,-10.2,,0.7894736842105263,0.8684210526315789,0.9473684210526316,0.0526315789473684,0.4473684210526315,0.8421052631578947,0.288,17.0,3.5658823529411765,0.5655090814226259,0.8235294117647058,0.8823529411764706,0.9411764705882353
15-1253,Software quality assurance analysts and testers,201.7,221.9,10.0,14.0,102610.0,Bachelor's degree,196.3,237.1,20.8,19.5,both_vintages,-10.8,,0.8070175438596491,0.8771929824561403,0.9473684210526316,0.3157894736842105,0.6140350877192982,0.912280701754386,0.5195,30.0,3.9307407407407404,4.509282729890841,0.8,0.8666666666666667,0.9333333333333333
15-1254,Web developers,86.0,92.5,7.5,5.4,90930.0,Bachelor's degree,95.3,124.1,30.3,11.0,both_vintages,-22.8,,0.8653846153846154,0.9326923076923076,1.0,0.3076923076923077,0.6346153846153847,0.9615384615384616,0.4802,29.0,3.6311111111111107,3.8080966603535606,0.8620689655172413,0.9310344827586207,1.0
15-1255,Web and digital interface designers,128.9,137.9,7.0,9.1,98090.0,Bachelor's degree,101.8,118.4,16.3,10.8,both_vintages,-9.3,,0.5,0.75,1.0,0.2666666666666666,0.6333333333333333,1.0,0.249,54.0,3.93625,4.1505244259661715,0.5185185185185185,0.7592592592592593,1.0
15-1299,"Computer occupations, all other",472.0,510.5,8.2,31.3,108970.0,Bachelor's degree,408.2,449.2,10.1,34.7,both_vintages,-1.9000000000000004,,0.4766228777169385,0.7357861863332168,0.994949494949495,0.277384400302843,0.5969636725035986,0.9165429447043542,0.3106,215.0,3.88,2.5958366371005157,0.4790697674418605,0.7372093023255814,0.9953488372093023
15-2011,Actuaries,33.6,40.9,21.8,2.4,125770.0,Bachelor's degree,28.3,34.2,20.8,2.4,both_vintages,1.0,1.516474,0.0,0.5,1.0,0.2222222222222222,0.537037037037037,0.8518518518518519,0.0539,15.0,3.5493333333333337,0.0570028224100175,0.0,0.5,1.0
15-2021,Mathematicians,2.4,2.4,-0.7,0.1,121680.0,Master's degree,2.0,2.0,-0.1,0.1,both_vintages,-0.6,1.472319,1.0,1.0,1.0,0.3809523809523809,0.6904761904761905,1.0,0.4241,12.0,3.8049999999999997,0.3926518740063017,1.0,1.0,1.0
15-2031,Operations research analysts,112.1,136.2,21.5,9.6,91290.0,Bachelor's degree,104.2,128.3,23.2,10.3,both_vintages,-1.6999999999999993,1.40002,0.2580645161290322,0.6290322580645161,1.0,0.2580645161290322,0.6290322580645161,1.0,0.4288,17.0,4.143529411764706,0.1296172286152111,0.25,0.625,1.0
15-2041,Statisticians,32.2,34.9,8.5,2.0,103300.0,Master's degree,34.2,45.3,32.7,3.9,both_vintages,-24.200000000000003,1.382724,0.44947368421052636,0.7247368421052631,1.0,0.5368421052631578,0.7252631578947368,0.9136842105263159,0.2107,44.0,4.025681818181818,0.43352957368051237,0.4318181818181818,0.7159090909090909,1.0
15-2051,Data scientists,245.9,328.3,33.5,23.4,112590.0,Bachelor's degree,113.3,153.9,35.8,13.5,both_vintages,-2.299999999999997,,0.38964646464646463,0.6948232323232323,1.0,0.28737373737373734,0.5815025252525253,0.8756313131313131,0.4605,54.0,3.7305263157894735,0.7107378938330123,0.3888888888888889,0.6944444444444444,1.0
15-2099,"Mathematical science occupations, all other",5.0,5.2,4.0,0.3,71490.0,Bachelor's degree,4.4,4.6,6.6,0.3,both_vintages,-2.5999999999999996,,0.7666666666666666,0.8666666666666667,0.9666666666666668,0.3333333333333333,0.65,0.9666666666666668,0.4793,19.0,3.6231578947368424,1.1725121092482196,0.7894736842105263,0.868421052631579,0.9473684210526315
17-1011,"Architects, except landscape and naval",123.6,128.4,3.9,7.8,96690.0,Bachelor's degree,125.5,128.9,2.7,9.1,both_vintages,1.1999999999999997,1.047142,0.0697674418604651,0.4883720930232558,0.9069767441860463,0.1627906976744186,0.4302325581395348,0.6976744186046512,0.0784,24.0,3.73375,0.0590569781725405,0.08333333333333333,0.5,0.9166666666666666
17-1012,Landscape architects,21.8,22.6,3.5,1.7,79660.0,Bachelor's degree,19.8,19.7,-0.1,1.5,both_vintages,3.6,1.034388,0.0,0.4210526315789473,0.8421052631578947,0.0526315789473684,0.3684210526315789,0.6842105263157894,0.0,19.0,3.9636842105263157,0.0319421221072349,0.0,0.42105263157894735,0.8421052631578947
17-1021,Cartographers and photogrammetrists,13.4,14.3,6.4,1.0,78380.0,Bachelor's degree,13.4,13.7,2.6,1.0,both_vintages,3.8000000000000003,0.8169979,0.04,0.52,1.0,0.08,0.46,0.84,0.08,14.0,4.03,0.016638661676437398,0.07142857142857142,0.5357142857142857,1.0
17-1022,Surveyors,56.1,58.6,4.4,3.9,72740.0,Bachelor's degree,50.0,50.4,0.9,3.8,both_vintages,3.5000000000000004,0.1460606,0.14930555555555555,0.5100694444444445,0.8708333333333333,0.16041666666666665,0.4197916666666667,0.6791666666666667,0.0022,40.0,4.0685,0.0310177520140996,0.15,0.5125,0.875
17-2011,Aerospace engineers,71.6,75.9,6.1,4.5,134830.0,Bachelor's degree,58.8,62.4,6.3,3.8,both_vintages,-0.20000000000000018,1.338738,0.2142857142857142,0.5714285714285714,0.9285714285714284,0.1428571428571428,0.5178571428571428,0.8928571428571428,0.0753,16.0,3.5485714285714285,0.018898233015212998,0.1875,0.5625,0.9375
17-2021,Agricultural engineers,1.7,1.8,5.9,0.1,84630.0,Bachelor's degree,1.2,1.2,1.5,0.1,both_vintages,4.4,0.9409636,0.074074074074074,0.4259259259259259,0.7777777777777777,0.0,0.3333333333333333,0.6666666666666666,0.0,14.0,3.612142857142857,0.0200280186846007,0.07142857142857142,0.42857142857142855,0.7857142857142857
17-2031,Bioengineers and biomedical engineers,22.2,23.3,5.2,1.3,106950.0,Bachelor's degree,17.9,19.7,9.8,1.2,both_vintages,-4.6000000000000005,0.9874239,0.2307692307692307,0.5897435897435898,0.9487179487179488,0.2564102564102564,0.5384615384615384,0.8205128205128205,0.1328,30.0,3.496666666666667,0.0761064710014827,0.23333333333333334,0.6,0.9666666666666667
17-2041,Chemical engineers,21.6,22.1,2.6,1.1,121860.0,Bachelor's degree,26.9,30.7,13.9,2.0,both_vintages,-11.3,1.341336,0.0769230769230769,0.4615384615384615,0.8461538461538463,0.0769230769230769,0.3461538461538461,0.6153846153846154,0.0,14.0,3.657857142857143,0.018281986286455998,0.07692307692307693,0.46153846153846156,0.8461538461538461
17-2051,Civil engineers,368.9,387.5,5.0,23.6,99590.0,Bachelor's degree,318.3,340.4,6.9,24.2,both_vintages,-1.9000000000000004,1.282867,0.0556277056277056,0.48214285714285715,0.9086580086580086,0.17186147186147183,0.45454545454545453,0.7372294372294372,0.0081,70.0,3.6807142857142856,0.058132608079404804,0.05714285714285714,0.4857142857142857,0.9142857142857143
17-2061,Computer hardware engineers,76.8,82.4,7.3,4.7,155020.0,Bachelor's degree,76.9,80.6,4.8,5.3,both_vintages,2.5,1.141812,0.5454545454545454,0.7272727272727273,0.9090909090909092,0.1818181818181818,0.3181818181818182,0.4545454545454546,0.1453,18.0,3.6205555555555557,0.7229601206200262,0.5,0.6944444444444444,0.8888888888888888
17-2071,Electrical engineers,192.0,205.7,7.2,11.7,111910.0,Bachelor's degree,192.4,195.5,1.6,12.3,both_vintages,5.6,1.126725,0.28125,0.5625,0.84375,0.15625,0.40625,0.65625,0.059,22.0,3.6295454545454544,0.0739496074508333,0.23809523809523808,0.5476190476190477,0.8571428571428571
17-2072,"Electronics engineers, except computer",95.9,101.8,6.2,5.7,127590.0,Bachelor's degree,111.4,118.0,6.0,7.8,both_vintages,0.20000000000000018,0.6654578,0.361344537815126,0.6200980392156863,0.8788515406162465,0.22408963585434172,0.447829131652661,0.6715686274509804,0.0999,41.0,3.5573170731707315,0.1267414105476785,0.34146341463414637,0.6097560975609756,0.8780487804878049
17-2081,Environmental engineers,39.4,41.0,3.9,3.0,104170.0,Bachelor's degree,44.0,45.8,4.2,3.4,both_vintages,-0.30000000000000027,1.343561,0.1296296296296296,0.5555555555555556,0.9814814814814814,0.2407407407407407,0.5,0.7592592592592592,0.0358,29.0,3.7551724137931037,0.0178711551339513,0.14285714285714285,0.5535714285714286,0.9642857142857143
17-2111,"Health and safety engineers, except mining safety engineers and inspectors",23.8,24.9,4.4,1.5,109660.0,Bachelor's degree,23.6,24.4,3.5,1.5,both_vintages,0.9000000000000004,0.9948935,0.09846153846153845,0.5042307692307693,0.91,0.4692307692307693,0.5676923076923077,0.6661538461538461,0.0,41.0,3.8261538461538462,0.0051353894063078,0.1,0.475,0.85
17-2112,Industrial engineers,351.1,389.6,11.0,25.2,101140.0,Bachelor's degree,301.0,331.6,10.2,22.4,both_vintages,0.8000000000000007,1.13787,0.1837961926091825,0.554355036527489,0.9249138804457954,0.2942057270836666,0.520044259585133,0.7458827920865995,0.0367,91.0,3.785274725274725,0.1178058329807027,0.18681318681318682,0.554945054945055,0.9230769230769231
17-2121,Marine engineers and naval architects,8.5,9.0,5.8,0.6,105670.0,Bachelor's degree,7.6,7.9,4.4,0.4,both_vintages,1.3999999999999995,0.5472173,0.1052631578947368,0.4210526315789473,0.7368421052631579,0.2631578947368421,0.4035087719298245,0.5438596491228069,0.0358,30.0,3.5593333333333335,0.0283473495228193,0.1,0.4166666666666667,0.7333333333333333
17-2131,Materials engineers,23.0,24.3,5.7,1.5,108310.0,Bachelor's degree,22.1,23.4,6.1,1.7,both_vintages,-0.39999999999999947,1.037278,0.1463414634146341,0.4878048780487805,0.8292682926829269,0.1463414634146341,0.3170731707317073,0.4878048780487805,0.0,21.0,3.776666666666667,0.0,0.14285714285714285,0.47619047619047616,0.8095238095238095
17-2141,Mechanical engineers,293.1,319.6,9.1,18.1,102320.0,Bachelor's degree,284.9,291.3,2.2,17.9,both_vintages,6.8999999999999995,1.004709,0.20618331053351568,0.5312935096519228,0.8564037087703298,0.30672138622891015,0.5007630338957288,0.6948046815625476,0.0813,79.0,3.6207594936708865,0.1211951899888658,0.20253164556962025,0.5253164556962026,0.8481012658227848
17-2151,"Mining and geological engineers, including mining safety engineers",7.0,7.0,0.7,0.4,101020.0,Bachelor's degree,7.5,7.7,1.9,0.5,both_vintages,-1.2,1.34695,0.1111111111111111,0.4814814814814814,0.8518518518518519,0.4074074074074074,0.5,0.5925925925925926,0.0,18.0,3.7344444444444442,0.0,0.1111111111111111,0.4722222222222222,0.8333333333333334
17-2161,Nuclear engineers,15.4,15.3,-1.1,0.8,127520.0,Bachelor's degree,13.9,12.4,-11.1,0.7,both_vintages,10.0,1.303009,0.25,0.55,0.8500000000000001,0.25,0.475,0.7000000000000001,0.0,20.0,3.8939999999999997,0.0076003763213356,0.25,0.55,0.85
17-2171,Petroleum engineers,19.6,19.8,1.3,1.2,141280.0,Bachelor's degree,22.8,24.6,8.3,1.7,both_vintages,-7.000000000000001,1.247779,0.1666666666666666,0.5277777777777778,0.8888888888888888,0.0833333333333333,0.4305555555555555,0.7777777777777777,0.0,23.0,3.744782608695652,0.0058543439231909,0.17391304347826086,0.5,0.8260869565217391
17-2199,"Engineers, all other",158.8,162.1,2.1,9.3,117750.0,Bachelor's degree,168.6,168.6,0.0,10.8,both_vintages,2.1,0.787566,0.19745275905096185,0.5226496200276688,0.8478464810043758,0.20622605785314385,0.4461732967325073,0.6861205356118707,0.0659,179.0,3.519595375722543,0.6242579362307862,0.21787709497206703,0.5279329608938548,0.8379888268156425
17-3011,Architectural and civil drafters,110.5,115.1,4.1,10.0,64280.0,Associate's degree,105.4,104.1,-1.2,11.8,both_vintages,5.3,0.9233925,0.12,0.54,0.96,0.18,0.52,0.86,0.0,28.0,3.7256,0.0109897333294987,0.10714285714285714,0.5357142857142857,0.9642857142857143
17-3012,Electrical and electronics drafters,21.6,20.4,-5.6,1.7,73720.0,Associate's degree,21.5,21.5,-0.1,2.0,both_vintages,-5.5,0.910166,0.1914893617021276,0.5744680851063829,0.9574468085106382,0.2553191489361702,0.4893617021276595,0.7234042553191489,0.0889,30.0,3.7340740740740737,0.0217740510827453,0.23333333333333334,0.5833333333333334,0.9333333333333333
17-3013,Mechanical drafters,42.9,40.1,-6.5,3.3,68510.0,Associate's degree,49.4,45.2,-8.5,3.9,both_vintages,2.0,0.8410071,0.0689655172413793,0.5,0.9310344827586208,0.0689655172413793,0.4655172413793103,0.8620689655172413,0.0,15.0,3.8973333333333335,0.0070868373807047,0.06666666666666667,0.5,0.9333333333333333
17-3019,"Drafters, all other",17.1,15.9,-6.9,1.3,62010.0,Associate's degree,15.9,14.7,-7.6,1.3,both_vintages,0.6999999999999993,,,,,,,,,,,,,,
17-3021,Aerospace engineering and operations technologists and technicians,9.3,10.1,8.1,0.9,79830.0,Associate's degree,11.3,11.9,5.9,1.2,both_vintages,2.1999999999999993,0.3909402,0.1,0.325,0.55,0.0,0.225,0.45,0.0,11.0,4.329090909090909,0.0,0.09090909090909091,0.3181818181818182,0.5454545454545454
17-3022,Civil engineering technologists and technicians,64.9,66.2,2.1,5.5,64200.0,Associate's degree,66.3,66.1,-0.2,6.5,both_vintages,2.3000000000000003,0.9323219,0.1818181818181818,0.5909090909090909,1.0,0.2727272727272727,0.4772727272727273,0.6818181818181819,0.0776,14.0,3.8757142857142854,0.0929505482541729,0.14285714285714285,0.5714285714285714,1.0
17-3023,Electrical and electronic engineering technologists and technicians,93.7,94.3,0.6,8.4,77180.0,Associate's degree,105.0,104.6,-0.4,11.1,both_vintages,1.0,0.3515252,0.1886792452830188,0.4056603773584905,0.6226415094339622,0.0943396226415094,0.330188679245283,0.5660377358490566,0.0202,30.0,3.7119230769230773,0.0712792049595533,0.2,0.4166666666666667,0.6333333333333333
17-3024,Electro-mechanical and mechatronics technologists and technicians,15.0,15.1,1.1,1.3,70760.0,Associate's degree,12.1,11.6,-3.6,1.1,both_vintages,4.7,-0.3040507,0.2564184852374839,0.3873555840821566,0.5182926829268293,0.04878048780487805,0.22111681643132214,0.3934531450577663,0.0,50.0,3.765,0.0583380236556571,0.26,0.4,0.54
17-3025,Environmental engineering technologists and technicians,12.9,13.0,1.2,1.1,58890.0,Associate's degree,15.5,16.1,4.0,1.6,both_vintages,-2.8,0.0438054,0.1052631578947368,0.4078947368421052,0.7105263157894737,0.2368421052631578,0.4342105263157894,0.631578947368421,0.1029,26.0,3.6915384615384617,0.0116059800582556,0.07692307692307693,0.40384615384615385,0.7307692307692307
17-3026,Industrial engineering technologists and technicians,74.6,75.9,1.7,6.3,64790.0,Associate's degree,64.2,66.3,3.3,6.6,both_vintages,-1.5999999999999999,0.6106679,0.1725768321513002,0.41903073286052006,0.66548463356974,0.1684397163120567,0.3683510638297872,0.5682624113475176,0.0,55.0,3.6715625,0.0514566018512046,0.16363636363636364,0.42727272727272725,0.6909090909090909
17-3027,Mechanical engineering technologists and technicians,38.3,38.3,0.0,3.2,68730.0,Associate's degree,41.7,42.5,2.1,4.2,both_vintages,-2.1,-0.1192367,0.1094104308390022,0.37868480725623577,0.6479591836734693,0.1678004535147392,0.3151927437641723,0.4625850340136054,0.0683,48.0,3.620681818181818,0.26436984663673,0.125,0.3958333333333333,0.6666666666666666
17-3028,Calibration technologists and technicians,15.8,16.5,4.7,1.4,65040.0,Associate's degree,8.9,9.2,3.9,0.9,both_vintages,0.8000000000000003,,0.2,0.4,0.6,0.0666666666666666,0.2666666666666666,0.4666666666666667,,15.0,,0.0,0.2,0.4,0.6
17-3029,"Engineering technologists and technicians, except drafters, all other",67.3,68.3,1.5,5.7,77390.0,Associate's degree,77.3,78.9,2.1,7.8,both_vintages,-0.6000000000000001,0.1941278,0.05555555555555555,0.26877394636015317,0.4819923371647509,0.0444444444444444,0.2601532567049808,0.47586206896551725,0.0,40.0,3.9587499999999998,0.0217740510827453,0.05,0.2375,0.425
17-3031,Surveying and mapping technicians,59.4,62.1,4.5,7.6,51940.0,High school diploma or equivalent,59.8,62.0,3.6,7.8,both_vintages,0.8999999999999999,0.0852324,0.0851063829787234,0.5,0.9148936170212766,0.1063829787234042,0.5106382978723404,0.9148936170212766,0.0,30.0,3.895263157894737,0.0027731102794062,0.1,0.5,0.9
19-1011,Animal scientists,2.8,2.9,5.8,0.2,79120.0,Bachelor's degree,3.7,4.2,11.8,0.4,both_vintages,-6.000000000000001,1.041358,0.125,0.53125,0.9375,0.75,0.84375,0.9375,0.0,9.0,4.017777777777777,0.013762843608905,0.1111111111111111,0.5,0.8888888888888888
19-1012,Food scientists and technologists,15.2,16.2,6.5,1.2,85310.0,Bachelor's degree,14.4,15.3,5.7,1.5,both_vintages,0.7999999999999998,0.7943575,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,0.0,13.0,3.8938461538461535,0.0770308410946183,0.0,0.34615384615384615,0.6923076923076923
19-1013,Soil and plant scientists,20.7,21.8,5.4,1.7,71410.0,Bachelor's degree,19.1,20.8,9.1,2.1,both_vintages,-3.6999999999999993,0.6320696,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,0.0513,27.0,3.3622222222222224,0.139888007427827,0.0,0.48148148148148145,0.9629629629629629
19-1021,Biochemists and biophysicists,35.6,37.6,5.8,2.9,103650.0,Doctoral or professional degree,37.5,43.2,15.3,4.0,both_vintages,-9.5,0.9060509,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,0.0756,24.0,3.8562499999999997,0.1827171550764347,0.125,0.4375,0.75
19-1022,Microbiologists,20.7,21.6,4.1,1.7,87330.0,Bachelor's degree,20.8,22.6,9.0,2.0,both_vintages,-4.9,0.6955647,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,0.0969,14.0,3.9435714285714285,0.040877699674210705,0.07142857142857142,0.39285714285714285,0.7142857142857143
19-1023,Zoologists and wildlife biologists,18.2,18.5,1.6,1.4,72860.0,Bachelor's degree,17.1,17.2,0.7,1.5,both_vintages,0.9000000000000001,0.3175953,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,0.0606,14.0,3.525714285714286,0.040774991886084605,0.08333333333333333,0.4166666666666667,0.75
19-1029,"Biological scientists, all other",63.7,64.5,1.2,4.8,93330.0,Bachelor's degree,50.6,52.5,3.8,4.6,both_vintages,-2.5999999999999996,1.010193,0.2525397025205173,0.5492120286984489,0.8458843548763805,0.2140532565318191,0.4608940157303575,0.7077347749288959,0.2452,88.0,3.6888636363636365,0.5363400695947954,0.25,0.5568181818181818,0.8636363636363636
19-1031,Conservation scientists,28.5,29.5,3.4,2.5,67950.0,Bachelor's degree,24.6,25.3,3.0,2.3,both_vintages,0.3999999999999999,0.0690313,0.0606060606060606,0.43944088230583583,0.818275704005611,0.20606833783433018,0.4796405829757388,0.7532128281171474,0.0,66.0,3.742121212121212,0.0195144797439698,0.046875,0.4375,0.828125
19-1032,Foresters,13.8,14.0,1.2,1.1,70660.0,Bachelor's degree,15.0,16.1,7.0,1.5,both_vintages,-5.8,-0.184381,0.0,0.3676470588235294,0.7352941176470588,0.1764705882352941,0.3676470588235294,0.5588235294117647,0.0,25.0,3.2895999999999996,0.0,0.0,0.38,0.76
19-1041,Epidemiologists,12.3,14.3,16.2,0.8,83980.0,Master's degree,8.6,10.9,25.8,0.8,both_vintages,-9.600000000000001,1.436287,0.0,0.4423076923076923,0.8846153846153847,0.3461538461538461,0.5576923076923077,0.7692307692307693,0.0,16.0,3.845,0.09243700931354211,0.0,0.42857142857142855,0.8571428571428571
19-1042,"Medical scientists, except epidemiologists",165.3,179.6,8.7,9.6,100590.0,Doctoral or professional degree,119.2,140.0,17.4,10.0,both_vintages,-8.7,1.279928,0.1818181818181818,0.5227272727272727,0.8636363636363636,0.3636363636363636,0.5681818181818182,0.7727272727272727,0.0381,14.0,4.117142857142857,0.0648086143076055,0.14285714285714285,0.5,0.8571428571428571
19-1099,"Life scientists, all other",7.8,8.1,3.7,0.4,87800.0,Bachelor's degree,7.5,8.0,6.6,0.5,both_vintages,-2.8999999999999995,,,,,,,,,,,,,,
19-2011,Astronomers,1.8,1.8,2.2,0.1,132170.0,Doctoral or professional degree,2.2,2.4,5.6,0.2,both_vintages,-3.3999999999999995,1.373737,0.0625,0.4375,0.8125,0.25,0.421875,0.59375,0.3849,17.0,3.9105882352941177,0.3083287799547259,0.058823529411764705,0.4411764705882353,0.8235294117647058
